record_id,created_at,region,team,customer,product,category,quantity,unit_price,total,status,note
REC-002154,2026-06-18,대구,기획,고객 2154,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002155,2026-06-19,울산,운영,고객 2155,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002156,2026-06-20,세종,기획,고객 2156,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002157,2026-06-21,경기,운영,고객 2157,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002158,2026-06-22,강원,기획,고객 2158,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002159,2026-06-23,충북,운영,고객 2159,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002160,2026-06-24,제주,기획,고객 2160,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002161,2025-01-01,서울,운영,고객 2161,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002162,2025-01-02,부산,기획,고객 2162,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002163,2025-01-03,대전,운영,고객 2163,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002164,2025-01-04,인천,기획,고객 2164,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002165,2025-01-05,광주,운영,고객 2165,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002166,2025-01-06,대구,기획,고객 2166,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002167,2025-01-07,울산,운영,고객 2167,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002168,2025-01-08,세종,기획,고객 2168,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002169,2025-01-09,경기,운영,고객 2169,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002170,2025-01-10,강원,기획,고객 2170,헤드셋,음향 장치,11,129000,1419000,결제 확인,세금계산서 발행
REC-002171,2025-01-11,충북,운영,고객 2171,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002172,2025-01-12,제주,기획,고객 2172,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002173,2025-01-13,서울,운영,고객 2173,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002174,2025-01-14,부산,기획,고객 2174,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002175,2025-01-15,대전,운영,고객 2175,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002176,2025-01-16,인천,기획,고객 2176,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002177,2025-01-17,광주,운영,고객 2177,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002178,2025-01-18,대구,기획,고객 2178,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002179,2025-01-19,울산,운영,고객 2179,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002180,2025-01-20,세종,기획,고객 2180,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002181,2025-01-21,경기,운영,고객 2181,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002182,2025-01-22,강원,기획,고객 2182,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002183,2025-01-23,충북,운영,고객 2183,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002184,2025-01-24,제주,기획,고객 2184,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002185,2025-01-25,서울,운영,고객 2185,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002186,2025-01-26,부산,기획,고객 2186,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002187,2025-01-27,대전,운영,고객 2187,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002188,2025-01-28,인천,기획,고객 2188,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002189,2025-01-29,광주,운영,고객 2189,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002190,2025-01-30,대구,기획,고객 2190,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002191,2025-01-31,울산,운영,고객 2191,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002192,2025-02-01,세종,기획,고객 2192,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002193,2025-02-02,경기,운영,고객 2193,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002194,2025-02-03,강원,기획,고객 2194,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002195,2025-02-04,충북,운영,고객 2195,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002196,2025-02-05,제주,기획,고객 2196,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002197,2025-02-06,서울,운영,고객 2197,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002198,2025-02-07,부산,기획,고객 2198,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002199,2025-02-08,대전,운영,고객 2199,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002200,2025-02-09,인천,기획,고객 2200,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002201,2025-02-10,광주,운영,고객 2201,무선 키보드,입력 장치,8,89000,712000,처리 중,세금계산서 발행
REC-002202,2025-02-11,대구,기획,고객 2202,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002203,2025-02-12,울산,운영,고객 2203,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002204,2025-02-13,세종,기획,고객 2204,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002205,2025-02-14,경기,운영,고객 2205,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002206,2025-02-15,강원,기획,고객 2206,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002207,2025-02-16,충북,운영,고객 2207,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002208,2025-02-17,제주,기획,고객 2208,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002209,2025-02-18,서울,운영,고객 2209,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002210,2025-02-19,부산,기획,고객 2210,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002211,2025-02-20,대전,운영,고객 2211,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002212,2025-02-21,인천,기획,고객 2212,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002213,2025-02-22,광주,운영,고객 2213,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002214,2025-02-23,대구,기획,고객 2214,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002215,2025-02-24,울산,운영,고객 2215,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002216,2025-02-25,세종,기획,고객 2216,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002217,2025-02-26,경기,운영,고객 2217,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002218,2025-02-27,강원,기획,고객 2218,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002219,2025-02-28,충북,운영,고객 2219,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002220,2025-03-01,제주,기획,고객 2220,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002221,2025-03-02,서울,운영,고객 2221,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002222,2025-03-03,부산,기획,고객 2222,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002223,2025-03-04,대전,운영,고객 2223,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002224,2025-03-05,인천,기획,고객 2224,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002225,2025-03-06,광주,운영,고객 2225,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002226,2025-03-07,대구,기획,고객 2226,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002227,2025-03-08,울산,운영,고객 2227,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002228,2025-03-09,세종,기획,고객 2228,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002229,2025-03-10,경기,운영,고객 2229,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002230,2025-03-11,강원,기획,고객 2230,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002231,2025-03-12,충북,운영,고객 2231,무선 키보드,입력 장치,18,89000,1602000,처리 중,"우선 처리, 오전 출고"
REC-002232,2025-03-13,제주,기획,고객 2232,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,세금계산서 발행
REC-002233,2025-03-14,서울,운영,고객 2233,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002234,2025-03-15,부산,기획,고객 2234,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002235,2025-03-16,대전,운영,고객 2235,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002236,2025-03-17,인천,기획,고객 2236,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002237,2025-03-18,광주,운영,고객 2237,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002238,2025-03-19,대구,기획,고객 2238,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002239,2025-03-20,울산,운영,고객 2239,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002240,2025-03-21,세종,기획,고객 2240,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002241,2025-03-22,경기,운영,고객 2241,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002242,2025-03-23,강원,기획,고객 2242,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002243,2025-03-24,충북,운영,고객 2243,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002244,2025-03-25,제주,기획,고객 2244,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002245,2025-03-26,서울,운영,고객 2245,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002246,2025-03-27,부산,기획,고객 2246,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002247,2025-03-28,대전,운영,고객 2247,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002248,2025-03-29,인천,기획,고객 2248,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002249,2025-03-30,광주,운영,고객 2249,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002250,2025-03-31,대구,기획,고객 2250,헤드셋,음향 장치,11,129000,1419000,결제 확인,"분기 마감 주문, 담당자 ""재확인"" 필요"
REC-002251,2025-04-01,울산,운영,고객 2251,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002252,2025-04-02,세종,기획,고객 2252,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002253,2025-04-03,경기,운영,고객 2253,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002254,2025-04-04,강원,기획,고객 2254,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002255,2025-04-05,충북,운영,고객 2255,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002256,2025-04-06,제주,기획,고객 2256,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002257,2025-04-07,서울,운영,고객 2257,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002258,2025-04-08,부산,기획,고객 2258,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002259,2025-04-09,대전,운영,고객 2259,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002260,2025-04-10,인천,기획,고객 2260,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002261,2025-04-11,광주,운영,고객 2261,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002262,2025-04-12,대구,기획,고객 2262,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002263,2025-04-13,울산,운영,고객 2263,USB-C 허브,주변 기기,2,49000,98000,배송 완료,세금계산서 발행
REC-002264,2025-04-14,세종,기획,고객 2264,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002265,2025-04-15,경기,운영,고객 2265,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002266,2025-04-16,강원,기획,고객 2266,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002267,2025-04-17,충북,운영,고객 2267,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002268,2025-04-18,제주,기획,고객 2268,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002269,2025-04-19,서울,운영,고객 2269,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002270,2025-04-20,부산,기획,고객 2270,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002271,2025-04-21,대전,운영,고객 2271,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002272,2025-04-22,인천,기획,고객 2272,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002273,2025-04-23,광주,운영,고객 2273,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002274,2025-04-24,대구,기획,고객 2274,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002275,2025-04-25,울산,운영,고객 2275,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002276,2025-04-26,세종,기획,고객 2276,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002277,2025-04-27,경기,운영,고객 2277,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002278,2025-04-28,강원,기획,고객 2278,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002279,2025-04-29,충북,운영,고객 2279,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002280,2025-04-30,제주,기획,고객 2280,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002281,2025-05-01,서울,운영,고객 2281,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002282,2025-05-02,부산,기획,고객 2282,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002283,2025-05-03,대전,운영,고객 2283,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002284,2025-05-04,인천,기획,고객 2284,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002285,2025-05-05,광주,운영,고객 2285,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002286,2025-05-06,대구,기획,고객 2286,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
